Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
1756,Y9000P,YDBJ-Y9000P-009,BHOOTK2J,联想,Y9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1757,Y9000P,YDBJ-Y9000P-010,PF4C4T7Y,联想,Y9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
,,,,,,,,,,,,
1758,R9000P,YDBJ-R9000P-001,  PF4FALEK,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1759,R9000P,YDBJ-R9000P-002,PF56F05R,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1760,R9000P,YDBJ-R9000P-003,PF4G0GNB,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1761,R9000P,YDBJ-R9000P-004,PF4FHNDV,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1762,R9000P,YDBJ-R9000P-005,PF56TA02,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1763,R9000P,YDBJ-R9000P-006,PF4FHABC,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1764,R9000P,YDBJ-R9000P-007, PF4FTFGE,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
1765,R9000P,YDBJ-R9000P-008,  PF56TA13,联想,R9000P,1,台,充电器*1、鼠标*1，鼠标垫*1，电脑包*1,,,,
,,,,,,,,,,,,
1766,闭路终端,YD-闭路终端-001,DPX3B2400338,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1767,闭路终端,YD-闭路终端-002,DPX3B2400775,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1768,闭路终端,YD-闭路终端-003,DPX3B2400555,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1769,闭路终端,YD-闭路终端-004,DPX3A2400515,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1770,闭路终端,YD-闭路终端-005,DPX3B2400593,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1771,闭路终端,YD-闭路终端-006,DPX3A2400966,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1772,闭路终端,YD-闭路终端-007,DPX3B2400949,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1773,闭路终端,YD-闭路终端-008,DPX3B2401340,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1774,闭路终端,YD-闭路终端-009,DPX3B2401593,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1775,闭路终端,YD-闭路终端-010,DPX3B2401021,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1776,闭路终端,YD-闭路终端-011,DPX3B2400886,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1777,闭路终端,YD-闭路终端-012,DPX3B2400951,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1778,闭路终端,YD-闭路终端-013,DPX3B2400013,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1779,闭路终端,YD-闭路终端-014,DPX3B2400229,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1780,闭路终端,YD-闭路终端-015,DPX3B2400702,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1781,闭路终端,YD-闭路终端-016,DPX3B2400495,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1782,闭路终端,YD-闭路终端-017,DPX3B2400890,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1783,闭路终端,YD-闭路终端-018,DPX3B2400926,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1784,闭路终端,YD-闭路终端-019,DPX3B2400507,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1785,闭路终端,YD-闭路终端-020,DPX3B2401445,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1786,闭路终端,YD-闭路终端-021,DPX3B2401089,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1787,闭路终端,YD-闭路终端-022,DPX3A2401757,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1788,闭路终端,YD-闭路终端-023,DPX3A2401172,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1789,闭路终端,YD-闭路终端-024,DPX3B2400115,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1790,闭路终端,YD-闭路终端-025,DPX3A2401548,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1791,闭路终端,YD-闭路终端-026,DPX3A2400929,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1792,闭路终端,YD-闭路终端-027,DPX3B2400569,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1793,闭路终端,YD-闭路终端-028,DPX3B2400457,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1794,闭路终端,YD-闭路终端-029,DPX3B2400613,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1795,闭路终端,YD-闭路终端-030,DPX3A2400176,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1796,闭路终端,YD-闭路终端-031,DPX3B2400073,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1797,闭路终端,YD-闭路终端-032,DPX3B2400362,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1798,闭路终端,YD-闭路终端-033,DPX3B2400294,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1799,闭路终端,YD-闭路终端-034,DPX3B2400535,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1800,闭路终端,YD-闭路终端-035,DPX3B2400299,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1801,闭路终端,YD-闭路终端-036,DPX3B2400341,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1802,闭路终端,YD-闭路终端-037,DPX3B2400266,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1803,闭路终端,YD-闭路终端-038,DPX3B2400301,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1804,闭路终端,YD-闭路终端-039,DPX3B2400942,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1805,闭路终端,YD-闭路终端-040,DPX3B2400870,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1806,闭路终端,YD-闭路终端-041,DPX3B2400539,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1807,闭路终端,YD-闭路终端-042,DPX3B2400820,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1808,闭路终端,YD-闭路终端-043,DPX3B2400773,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1809,闭路终端,YD-闭路终端-044,DPX3B2400444,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1810,闭路终端,YD-闭路终端-045,DPX3B2400171,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1811,闭路终端,YD-闭路终端-046,DPX3B2400059,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1812,闭路终端,YD-闭路终端-047,DPX3B2400233,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1813,闭路终端,YD-闭路终端-048,DPX3B2400889,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1814,闭路终端,YD-闭路终端-049,DPX3B2400139,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1815,闭路终端,YD-闭路终端-050,DPX3B2400367,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1816,闭路终端,YD-闭路终端-051,DPX3B2400398,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1817,闭路终端,YD-闭路终端-052,DPX3B2400454,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1818,闭路终端,YD-闭路终端-053,DPX3B2400930,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1819,闭路终端,YD-闭路终端-054,DPX3B2400622,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1820,闭路终端,YD-闭路终端-055,DPX3B2400210,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1821,闭路终端,YD-闭路终端-056,DPX3B2400101,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1822,闭路终端,YD-闭路终端-057,DPX3B2400714,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1823,闭路终端,YD-闭路终端-058,DPX3B2400123,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1824,闭路终端,YD-闭路终端-059,DPX3B2400619,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1825,闭路终端,YD-闭路终端-060,DPX3B2400855,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1826,闭路终端,YD-闭路终端-061,DPX3B2400170,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1827,闭路终端,YD-闭路终端-062,DPX3B2400204,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1828,闭路终端,YD-闭路终端-063,DPX3B2400786,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1829,闭路终端,YD-闭路终端-064,DPX3B2400763,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1830,闭路终端,YD-闭路终端-065,DPX3B2400718,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1831,闭路终端,YD-闭路终端-066,DPX3B2400005,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1832,闭路终端,YD-闭路终端-067,DPX3B2400662,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1833,闭路终端,YD-闭路终端-068,DPX3B2400396,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1834,闭路终端,YD-闭路终端-069,DPX3B2400578,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1835,闭路终端,YD-闭路终端-070,DPX3B2400712,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1836,闭路终端,YD-闭路终端-071,DPX3B2400085,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1837,闭路终端,YD-闭路终端-072,DPX3B2400588,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1838,闭路终端,YD-闭路终端-073,DPX3B2400096,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1839,闭路终端,YD-闭路终端-074,DPX3B2400104,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1840,闭路终端,YD-闭路终端-075,DPX3B2400283,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1841,闭路终端,YD-闭路终端-076,DPX3B2400966,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1842,闭路终端,YD-闭路终端-077,DPX3B2400164,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1843,闭路终端,YD-闭路终端-078,DPX3B2400579,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1844,闭路终端,YD-闭路终端-079,DPX3B2400837,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1845,闭路终端,YD-闭路终端-080,DPX3B2400741,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1846,闭路终端,YD-闭路终端-081,DPX3B2400788,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1847,闭路终端,YD-闭路终端-082,DPX3B2400916,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1848,闭路终端,YD-闭路终端-083,DPX3B2400545,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1849,闭路终端,YD-闭路终端-084,DPX3B2400625,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1850,闭路终端,YD-闭路终端-085,DPX3B2400944,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1851,闭路终端,YD-闭路终端-086,DPX3B2400236,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1852,闭路终端,YD-闭路终端-087,DPX3A2400679,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1853,闭路终端,YD-闭路终端-088,DPX3B2400676,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1854,闭路终端,YD-闭路终端-089,DPX3B2400850,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1855,闭路终端,YD-闭路终端-090,DPX3B2400411,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1856,闭路终端,YD-闭路终端-091,DPX3B2400842,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1857,闭路终端,YD-闭路终端-092,DPX3B2400590,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1858,闭路终端,YD-闭路终端-093,DPX3B2400237,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1859,闭路终端,YD-闭路终端-094,DPX3B2400166,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1860,闭路终端,YD-闭路终端-095,DPX3B2400063,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1861,闭路终端,YD-闭路终端-096,DPX3B2400118,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1862,闭路终端,YD-闭路终端-097,DPX3B2400209,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1863,闭路终端,YD-闭路终端-098,DPX3B2400617,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1864,闭路终端,YD-闭路终端-099,DPX3B2400401,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1865,闭路终端,YD-闭路终端-100,DPX3B2400537,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1866,闭路终端,YD-闭路终端-101,DPX3A2400600,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1867,闭路终端,YD-闭路终端-102,DPX3B2400472,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1868,闭路终端,YD-闭路终端-103,DPX3B2400973,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1869,闭路终端,YD-闭路终端-104,DPX3B2400407,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1870,闭路终端,YD-闭路终端-105,DPX3B2400347,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1871,闭路终端,YD-闭路终端-106,DPX3B2400339,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1872,闭路终端,YD-闭路终端-107,DPX3B2400190,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1873,闭路终端,YD-闭路终端-108,DPX3B2400184,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1874,闭路终端,YD-闭路终端-109,DPX3A2401672,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1875,闭路终端,YD-闭路终端-110,DPX3B2400391,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1876,闭路终端,YD-闭路终端-111,DPX3B2400521,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1877,闭路终端,YD-闭路终端-112,DPX3B2400844,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1878,闭路终端,YD-闭路终端-113,DPX3B2400230,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1879,闭路终端,YD-闭路终端-114,DPX3B2400274,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1880,闭路终端,YD-闭路终端-115,DPX3B2400940,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1881,闭路终端,YD-闭路终端-116,DPX3B2400713,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1882,闭路终端,YD-闭路终端-117,DPX3B2400677,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1883,闭路终端,YD-闭路终端-118,DPX3B2400830,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1884,闭路终端,YD-闭路终端-119,DPX3B2400486,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1885,闭路终端,YD-闭路终端-120,DPX3B2400781,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1886,闭路终端,YD-闭路终端-121,DPX3B2400652,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1887,闭路终端,YD-闭路终端-122,DPX3B2400934,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1888,闭路终端,YD-闭路终端-123,DPX3B2400430,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1889,闭路终端,YD-闭路终端-124,DPX3B2400393,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1890,闭路终端,YD-闭路终端-125,DPX3B2400733,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1891,闭路终端,YD-闭路终端-126,DPX3B2400654,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1892,闭路终端,YD-闭路终端-127,DPX3B2400290,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1893,闭路终端,YD-闭路终端-128,DPX3B2400006,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1894,闭路终端,YD-闭路终端-129,DPX3B2400175,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1895,闭路终端,YD-闭路终端-130,DPX3B2400691,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1896,闭路终端,YD-闭路终端-131,DPX3B2400823,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1897,闭路终端,YD-闭路终端-132,DPX3B2400626,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1898,闭路终端,YD-闭路终端-133,DPX3B2400057,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1899,闭路终端,YD-闭路终端-134,DPX3B2400559,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1900,闭路终端,YD-闭路终端-135,DPX3B2400682,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1901,闭路终端,YD-闭路终端-136,DPX3B2400818,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1902,闭路终端,YD-闭路终端-137,DPX3B2400686,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1903,闭路终端,YD-闭路终端-138,DPX3B2400939,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1904,闭路终端,YD-闭路终端-139,DPX3B2400679,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1905,闭路终端,YD-闭路终端-140,DPX3B2400563,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1906,闭路终端,YD-闭路终端-141,DPX3B2400378,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1907,闭路终端,YD-闭路终端-142,DPX3B2400420,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1908,闭路终端,YD-闭路终端-143,DPX3B2400783,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1909,闭路终端,YD-闭路终端-144,DPX3B2400980,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1910,闭路终端,YD-闭路终端-145,DPX3B2400296,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1911,闭路终端,YD-闭路终端-146,DPX3B2400344,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1912,闭路终端,YD-闭路终端-147,DPX3B2400803,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1913,闭路终端,YD-闭路终端-148,DPX3B2400239,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1914,闭路终端,YD-闭路终端-149,DPX3A2401760,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1915,闭路终端,YD-闭路终端-150,DPX3A2400224,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1916,闭路终端,YD-闭路终端-151,DPX3A2401331,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1917,闭路终端,YD-闭路终端-152,DPX3B2400358,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1918,闭路终端,YD-闭路终端-153,DPX3B2400531,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1919,闭路终端,YD-闭路终端-154,DPX3B2400277,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1920,闭路终端,YD-闭路终端-155,DPX3B2400388,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1921,闭路终端,YD-闭路终端-156,DPX3B2400056,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1922,闭路终端,YD-闭路终端-157,DPX3B2400467,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1923,闭路终端,YD-闭路终端-158,DPX3B2400030,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1924,闭路终端,YD-闭路终端-159,DPX3A2401179,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1925,闭路终端,YD-闭路终端-160,DPX3B2400352,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1926,闭路终端,YD-闭路终端-161,DPX3B2400536,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1927,闭路终端,YD-闭路终端-162,DPX3B2400747,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1928,闭路终端,YD-闭路终端-163,DPX3B2400603,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1929,闭路终端,YD-闭路终端-164,DPX3B2400954,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1930,闭路终端,YD-闭路终端-165,DPX3B2400964,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1931,闭路终端,YD-闭路终端-166,DPX3B2400922,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1932,闭路终端,YD-闭路终端-167,DPX3B2400150,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1933,闭路终端,YD-闭路终端-168,DPX3B2400618,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1934,闭路终端,YD-闭路终端-169,DPX3B2400251,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1935,闭路终端,YD-闭路终端-170,DPX3B2400831,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1936,闭路终端,YD-闭路终端-171,DPX3B2400106,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1937,闭路终端,YD-闭路终端-172,DPX3B2400515,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1938,闭路终端,YD-闭路终端-173,DPX3B2400909,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1939,闭路终端,YD-闭路终端-174,DPX3B2400872,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1940,闭路终端,YD-闭路终端-175,DPX3B2400541,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1941,闭路终端,YD-闭路终端-176,DPX3B2400046,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1942,闭路终端,YD-闭路终端-177,DPX3B2400729,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1943,闭路终端,YD-闭路终端-178,DPX3B2400113,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1944,闭路终端,YD-闭路终端-179,DPX3B2400040,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1945,闭路终端,YD-闭路终端-180,DPX3B2400809,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1946,闭路终端,YD-闭路终端-181,DPX3B2400759,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1947,闭路终端,YD-闭路终端-182,DPX3B2400739,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1948,闭路终端,YD-闭路终端-183,DPX3B2400710,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1949,闭路终端,YD-闭路终端-184,DPX3B2400415,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1950,闭路终端,YD-闭路终端-185,DPX3B2400577,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1951,闭路终端,YD-闭路终端-186,DPX3B2400720,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1952,闭路终端,YD-闭路终端-187,DPX3B2400168,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1953,闭路终端,YD-闭路终端-188,DPX3A2401631,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1954,闭路终端,YD-闭路终端-189,DPX3B2400044,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1955,闭路终端,YD-闭路终端-190,DPX3B2400498,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1956,闭路终端,YD-闭路终端-191,DPX3A2400468,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1957,闭路终端,YD-闭路终端-192,DPX3B2400544,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1958,闭路终端,YD-闭路终端-193,DPX3B2400527,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1959,闭路终端,YD-闭路终端-194,DPX3B2400858,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1960,闭路终端,YD-闭路终端-195,DPX3A2401484,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1961,闭路终端,YD-闭路终端-196,DPX3B2400843,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1962,闭路终端,YD-闭路终端-197,DPX3B2400671,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1963,闭路终端,YD-闭路终端-198,DPX3A2401197,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1964,闭路终端,YD-闭路终端-199,DPX3A2400579,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1965,闭路终端,YD-闭路终端-200,DPX3B2400435,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
1966,闭路终端,YD-闭路终端-201,DPX3B2400372,多珀,X3,1,台,电源线*1，遥控器*1，HDMI线*1,,,,
